"Date","Price","Open","High","Low","Vol.","Change %"
"10/21/2025","5,089.33","5,111.60","5,168.69","5,082.74","","-0.44%"
"10/20/2025","5,111.60","5,044.34","5,124.23","5,026.91","","1.33%"
"10/19/2025","5,044.34","5,119.42","5,132.71","5,044.34","","-1.47%"
"10/16/2025","5,119.42","5,116.51","5,158.73","5,099.07","","0.06%"
"10/15/2025","5,116.51","5,197.27","5,205.37","5,116.51","","-1.55%"
"10/14/2025","5,197.27","5,227.75","5,273.76","5,192.21","","-0.58%"
"10/13/2025","5,227.75","5,202.46","5,259.37","5,202.46","","0.49%"
"10/12/2025","5,202.46","5,283.72","5,289.11","5,197.98","","-1.54%"
"10/09/2025","5,283.72","5,337.86","5,351.65","5,283.72","","-1.01%"
"10/08/2025","5,337.86","5,377.00","5,393.07","5,334.59","","-0.73%"
"10/07/2025","5,377.00","5,423.64","5,443.03","5,374.86","","-0.86%"
"10/06/2025","5,423.64","5,447.63","5,482.70","5,423.64","","-0.44%"
"10/05/2025","5,447.63","5,415.79","5,468.59","5,415.79","","0.59%"
"09/30/2025","5,415.79","5,389.78","5,438.61","5,389.78","","0.48%"
"09/29/2025","5,389.78","5,380.08","5,403.39","5,372.97","","0.18%"
"09/28/2025","5,380.08","5,415.13","5,425.71","5,380.08","","-0.65%"
"09/25/2025","5,415.13","5,392.65","5,455.05","5,392.65","","0.42%"
"09/24/2025","5,392.65","5,347.47","5,405.94","5,338.06","","0.84%"
"09/23/2025","5,347.47","5,337.14","5,369.45","5,325.44","","0.19%"
"09/22/2025","5,337.14","5,381.85","5,396.14","5,330.77","","-0.83%"
"09/21/2025","5,381.85","5,449.93","5,489.07","5,374.70","","-1.25%"
"09/18/2025","5,449.93","5,492.34","5,499.40","5,449.93","","-0.77%"
"09/17/2025","5,492.34","5,509.61","5,541.41","5,491.28","","-0.31%"
"09/16/2025","5,509.61","5,474.72","5,525.16","5,474.72","","0.64%"
"09/15/2025","5,474.72","5,468.35","5,513.13","5,463.73","","0.12%"
"09/14/2025","5,468.35","5,523.78","5,553.79","5,466.44","","-1.00%"
"09/11/2025","5,523.78","5,473.15","5,538.24","5,464.00","","0.93%"
"09/10/2025","5,473.15","5,538.25","5,573.76","5,471.19","","-1.18%"
"09/09/2025","5,538.25","5,627.59","5,650.13","5,538.25","","-1.59%"
"09/08/2025","5,627.59","5,636.15","5,674.51","5,627.59","","-0.15%"
"09/07/2025","5,636.15","5,614.28","5,653.21","5,614.28","","0.39%"
"09/04/2025","5,614.28","5,631.62","5,649.91","5,614.04","","-0.31%"
"09/03/2025","5,631.62","5,620.92","5,667.55","5,620.92","","0.19%"
"09/02/2025","5,620.92","5,583.79","5,629.99","5,583.79","","0.67%"
"09/01/2025","5,583.79","5,594.39","5,650.55","5,580.86","","-0.19%"
"08/31/2025","5,594.39","5,517.95","5,603.65","5,517.95","","1.39%"
"08/28/2025","5,517.95","5,443.31","5,521.79","5,443.31","","1.27%"
"08/26/2025","5,448.83","5,455.40","5,510.95","5,442.27","","-0.12%"
"08/25/2025","5,455.40","5,389.17","5,464.81","5,389.17","","1.23%"
"08/24/2025","5,389.17","5,374.96","5,402.60","5,374.96","","0.26%"
"08/21/2025","5,374.96","5,379.41","5,387.87","5,340.55","","-0.08%"
"08/20/2025","5,379.41","5,410.90","5,429.35","5,378.15","","-0.58%"
"08/19/2025","5,410.90","5,419.91","5,440.27","5,399.48","","-0.17%"
"08/18/2025","5,419.91","5,401.49","5,434.73","5,401.49","","0.34%"
"08/17/2025","5,401.49","5,350.25","5,408.36","5,350.25","","0.96%"
"08/14/2025","5,350.25","5,314.33","5,375.35","5,314.33","","0.68%"
"08/13/2025","5,314.33","5,315.45","5,355.57","5,306.54","","-0.02%"
"08/12/2025","5,315.45","5,344.05","5,389.80","5,312.37","","-0.54%"
"08/11/2025","5,344.05","5,351.03","5,399.60","5,341.02","","-0.13%"
"08/10/2025","5,351.03","5,408.07","5,426.59","5,344.46","","-1.05%"
"08/07/2025","5,408.07","5,471.16","5,491.48","5,405.14","","-1.15%"
"08/06/2025","5,471.16","5,485.91","5,541.44","5,463.31","","-0.27%"
"08/04/2025","5,485.91","5,536.14","5,560.87","5,485.91","","-0.91%"
"08/03/2025","5,536.14","5,443.42","5,549.09","5,443.42","","1.70%"
"07/31/2025","5,443.42","5,352.20","5,459.54","5,352.20","","1.70%"
"07/30/2025","5,352.20","5,298.47","5,358.08","5,294.60","","1.01%"
"07/29/2025","5,298.47","5,332.07","5,358.17","5,298.47","","-0.63%"
"07/28/2025","5,332.07","5,354.83","5,386.15","5,330.97","","-0.43%"
"07/27/2025","5,354.83","5,392.04","5,416.08","5,346.99","","-0.69%"
"07/24/2025","5,392.04","5,363.95","5,411.95","5,350.99","","0.52%"
"07/23/2025","5,363.95","5,270.57","5,371.95","5,270.57","","1.77%"
"07/22/2025","5,270.57","5,219.62","5,278.35","5,203.69","","0.98%"
"07/21/2025","5,219.62","5,194.03","5,273.10","5,194.03","","0.49%"
"07/20/2025","5,194.03","5,132.48","5,205.01","5,132.48","","1.20%"
"07/17/2025","5,132.48","5,116.90","5,160.86","5,116.90","","0.30%"
"07/16/2025","5,116.90","5,062.20","5,122.73","5,062.20","","1.08%"
"07/15/2025","5,062.20","5,061.83","5,087.57","5,061.83","","0.01%"
"07/14/2025","5,061.83","5,066.44","5,084.43","5,055.60","","-0.09%"
"07/13/2025","5,066.44","5,068.04","5,086.79","5,043.52","","-0.03%"
"07/10/2025","5,068.04","5,035.47","5,091.91","5,035.47","","0.65%"
"07/09/2025","5,035.47","4,981.64","5,041.87","4,981.64","","1.08%"
"07/08/2025","4,981.64","4,976.16","4,990.61","4,950.18","","0.11%"
"07/07/2025","4,976.16","4,894.07","4,984.48","4,894.07","","1.68%"
"07/03/2025","4,894.07","4,865.33","4,901.15","4,859.46","","0.59%"
"07/02/2025","4,865.33","4,838.39","4,874.26","4,827.95","","0.56%"
"06/30/2025","4,838.39","4,839.78","4,845.85","4,814.47","","-0.03%"
"06/29/2025","4,839.78","4,832.83","4,866.68","4,832.83","","0.14%"
"06/26/2025","4,832.83","4,767.64","4,836.72","4,766.27","","1.37%"
"06/25/2025","4,767.64","4,717.66","4,774.43","4,717.66","","1.06%"
"06/24/2025","4,717.66","4,695.03","4,742.62","4,695.03","","0.48%"
"06/23/2025","4,695.03","4,677.60","4,709.15","4,677.60","","0.37%"
"06/22/2025","4,677.60","4,754.41","4,754.41","4,675.66","","-1.62%"
"06/19/2025","4,754.41","4,776.83","4,804.87","4,753.57","","-0.47%"
"06/18/2025","4,776.83","4,739.69","4,780.44","4,734.74","","0.78%"
"06/17/2025","4,739.69","4,783.66","4,792.56","4,738.50","","-0.92%"
"06/16/2025","4,783.66","4,724.00","4,788.12","4,724.00","","1.26%"
"06/15/2025","4,724.00","4,709.09","4,734.56","4,683.08","","0.32%"
"06/04/2025","4,709.09","4,664.79","4,718.57","4,664.79","","0.95%"
"06/03/2025","4,664.79","4,689.52","4,709.60","4,660.71","","-0.53%"
"06/02/2025","4,689.52","4,668.41","4,703.34","4,668.41","","0.45%"
"06/01/2025","4,668.41","4,637.92","4,677.47","4,629.49","","0.66%"
"05/29/2025","4,637.92","4,615.41","4,662.12","4,588.44","","0.49%"
"05/28/2025","4,615.41","4,678.13","4,696.25","4,599.97","","-1.34%"
"05/27/2025","4,678.13","4,719.39","4,743.93","4,676.69","","-0.87%"
"05/26/2025","4,719.39","4,736.34","4,758.76","4,717.44","","-0.36%"
"05/25/2025","4,736.34","4,746.43","4,766.77","4,736.31","","-1.02%"
"05/22/2025","4,785.12","4,801.32","4,824.97","4,785.12","","-0.34%"
"05/21/2025","4,801.32","4,795.05","4,820.92","4,795.05","","0.13%"
"05/20/2025","4,795.05","4,776.33","4,805.90","4,767.52","","0.39%"
"05/19/2025","4,776.33","4,791.09","4,812.63","4,763.02","","-0.31%"
"05/18/2025","4,791.09","4,820.47","4,858.36","4,789.65","","-0.61%"
"05/17/2025","4,820.47","4,781.02","4,831.05","4,761.50","","0.83%"
"05/15/2025","4,781.02","4,835.60","4,856.52","4,779.32","","-1.13%"
"05/14/2025","4,835.60","4,874.58","4,883.16","4,834.94","","-0.80%"
"05/13/2025","4,874.58","4,921.56","4,944.24","4,861.94","","-0.95%"
"05/12/2025","4,921.56","4,902.28","4,932.68","4,884.09","","0.39%"
"05/08/2025","4,902.28","4,802.42","4,909.45","4,802.42","","2.08%"
"05/07/2025","4,802.42","4,951.73","4,951.73","4,802.42","","-3.02%"
"05/06/2025","4,951.73","4,964.67","4,991.84","4,949.33","","-0.26%"
"05/05/2025","4,964.67","4,956.25","4,985.85","4,949.03","","0.17%"
"05/04/2025","4,956.25","4,917.92","4,969.81","4,910.78","","0.78%"
"04/30/2025","4,917.92","4,935.62","4,957.47","4,916.42","","-0.36%"
"04/29/2025","4,935.62","4,952.79","4,963.62","4,931.72","","-0.35%"
"04/28/2025","4,952.79","4,995.47","5,011.38","4,947.54","","-0.85%"
"04/27/2025","4,995.47","4,972.60","5,014.98","4,914.87","","0.46%"
"04/24/2025","4,972.60","5,022.47","5,030.19","4,971.94","","-0.99%"
"04/23/2025","5,022.47","5,026.57","5,060.61","5,020.50","","-0.08%"
"04/22/2025","5,026.57","5,044.85","5,057.22","5,024.10","","-0.36%"
"04/21/2025","5,044.85","5,074.38","5,085.56","5,044.85","","-0.58%"
"04/20/2025","5,074.38","5,097.33","5,115.85","5,073.73","","-0.45%"
"04/17/2025","5,097.33","5,105.69","5,131.02","5,097.33","","-0.16%"
"04/16/2025","5,105.69","5,132.02","5,151.53","5,105.46","","-0.51%"
"04/15/2025","5,132.02","5,169.68","5,181.59","5,125.51","","-0.73%"
"04/13/2025","5,169.68","5,205.23","5,218.92","5,168.83","","-0.68%"
"04/10/2025","5,205.23","5,196.05","5,232.50","5,196.05","","0.18%"
"04/09/2025","5,196.05","5,185.83","5,220.97","5,185.83","","0.20%"
"04/08/2025","5,185.83","5,199.17","5,214.19","5,185.83","","-0.21%"
"04/07/2025","5,196.70","5,205.19","5,239.23","5,196.70","","-0.16%"
"04/06/2025","5,205.19","5,219.16","5,219.83","5,173.90","","-0.27%"
"03/27/2025","5,219.16","5,214.21","5,229.01","5,209.85","","0.10%"
"03/25/2025","5,214.21","5,196.89","5,226.61","5,196.89","","0.33%"
"03/24/2025","5,196.89","5,183.36","5,221.51","5,183.36","","0.26%"
"03/23/2025","5,183.36","5,201.70","5,220.79","5,180.08","","-0.35%"
"03/20/2025","5,201.70","5,207.36","5,223.61","5,201.13","","-0.11%"
"03/19/2025","5,207.36","5,210.29","5,229.75","5,206.47","","-0.06%"
"03/18/2025","5,210.29","5,205.44","5,229.45","5,205.44","","0.09%"
"03/17/2025","5,205.44","5,221.95","5,228.80","5,198.23","","-0.32%"
"03/16/2025","5,221.95","5,225.61","5,239.70","5,219.27","","-0.07%"
"03/13/2025","5,225.61","5,216.07","5,231.75","5,216.07","","0.18%"
"03/12/2025","5,216.07","5,199.30","5,223.50","5,199.30","","0.32%"
"03/11/2025","5,199.30","5,190.95","5,218.02","5,190.95","","0.16%"
"03/10/2025","5,190.95","5,174.44","5,196.75","5,167.73","","0.32%"
"03/09/2025","5,174.44","5,203.96","5,212.18","5,172.06","","-0.57%"
"03/06/2025","5,203.96","5,196.66","5,231.06","5,196.66","","0.14%"
"03/05/2025","5,196.66","5,194.11","5,213.35","5,193.36","","0.05%"
"03/04/2025","5,194.11","5,220.67","5,236.66","5,194.11","","-0.51%"
"03/03/2025","5,220.67","5,236.85","5,247.86","5,220.67","","-0.31%"
"03/02/2025","5,236.85","5,247.30","5,266.54","5,236.85","","-0.20%"
"02/27/2025","5,247.30","5,253.79","5,269.45","5,239.01","","-0.12%"
"02/26/2025","5,253.79","5,267.89","5,286.49","5,253.79","","-0.27%"
"02/25/2025","5,267.89","5,234.95","5,285.18","5,234.95","","0.63%"
"02/24/2025","5,234.95","5,224.37","5,248.03","5,223.01","","0.20%"
"02/23/2025","5,224.37","5,200.37","5,230.33","5,200.37","","0.46%"
"02/20/2025","5,200.37","5,192.44","5,211.73","5,182.55","","0.15%"
"02/19/2025","5,192.44","5,203.20","5,216.96","5,185.88","","-0.21%"
"02/18/2025","5,203.20","5,211.53","5,237.92","5,201.59","","-0.16%"
"02/17/2025","5,211.53","5,198.78","5,222.16","5,198.78","","0.25%"
"02/16/2025","5,198.78","5,201.48","5,220.20","5,198.78","","-0.05%"
"02/13/2025","5,201.48","5,189.62","5,211.69","5,189.62","","0.23%"
"02/12/2025","5,189.62","5,192.05","5,208.95","5,187.54","","-0.05%"
"02/11/2025","5,192.05","5,174.28","5,205.65","5,174.28","","0.34%"
"02/10/2025","5,174.28","5,165.88","5,184.41","5,160.22","","0.16%"
"02/09/2025","5,165.88","5,179.18","5,200.92","5,161.27","","-0.26%"
"02/06/2025","5,179.18","5,170.06","5,191.98","5,170.06","","0.18%"
"02/05/2025","5,170.06","5,147.34","5,183.54","5,143.86","","0.44%"
"02/04/2025","5,147.34","5,145.84","5,160.60","5,135.52","","0.03%"
"02/03/2025","5,145.84","5,126.15","5,169.71","5,126.15","","0.38%"
"02/02/2025","5,126.15","5,112.90","5,138.22","5,112.90","","0.26%"
"01/30/2025","5,112.90","5,112.51","5,129.09","5,111.86","","0.01%"
"01/29/2025","5,112.51","5,126.42","5,130.01","5,110.56","","-0.27%"
"01/28/2025","5,126.42","5,130.06","5,148.58","5,124.24","","-0.07%"
"01/27/2025","5,130.06","5,132.39","5,147.64","5,120.46","","-0.71%"
"01/23/2025","5,166.53","5,166.53","5,166.53","5,166.53","","-0.21%"
"01/22/2025","5,177.24","5,177.24","5,177.24","5,177.24","","-0.49%"
"01/21/2025","5,202.62","5,202.62","5,202.62","5,202.62","","0.13%"
"01/20/2025","5,195.83","5,195.83","5,195.83","5,195.83","","1.21%"
"01/16/2025","5,133.92","5,133.92","5,133.92","5,133.92","","-0.17%"
"01/15/2025","5,142.52","5,142.52","5,142.52","5,142.52","","-0.16%"
"01/14/2025","5,150.87","5,150.87","5,150.87","5,150.87","","-0.02%"
"01/13/2025","5,151.88","5,151.88","5,151.88","5,151.88","","-0.82%"
"01/09/2025","5,194.43","5,194.43","5,194.43","5,194.43","","0.18%"
"01/08/2025","5,185.00","5,185.00","5,185.00","5,185.00","","-0.11%"
"01/07/2025","5,190.78","5,190.78","5,190.78","5,190.78","","-0.16%"
"01/06/2025","5,198.84","5,198.84","5,198.84","5,198.84","","-0.02%"
"01/02/2025","5,199.62","5,199.62","5,199.62","5,199.62","","-0.36%"
"01/01/2025","5,218.16","5,218.16","5,218.16","5,218.16","","0.03%"
"12/30/2024","5,216.44","5,216.44","5,216.44","5,216.44","","0.62%"
"12/26/2024","5,184.45","5,184.45","5,184.45","5,184.45","","0.29%"
"12/24/2024","5,169.32","5,169.32","5,169.32","5,169.32","","-0.03%"
"12/23/2024","5,170.79","5,170.79","5,170.79","5,170.79","","-0.97%"
"12/19/2024","5,221.57","5,221.57","5,221.57","5,221.57","","0.26%"
"12/18/2024","5,208.21","5,208.21","5,208.21","5,208.21","","-0.31%"
"12/17/2024","5,224.58","5,224.58","5,224.58","5,224.58","","2.33%"
"12/12/2024","5,105.43","5,105.43","5,105.43","5,105.43","","-0.37%"
"12/11/2024","5,124.50","5,124.50","5,124.50","5,124.50","","-0.82%"
"12/10/2024","5,166.83","5,166.83","5,166.83","5,166.83","","0.00%"
"12/09/2024","5,166.98","5,166.98","5,166.98","5,166.98","","-0.57%"
"12/05/2024","5,196.82","5,196.82","5,196.82","5,196.82","","-0.79%"
"12/04/2024","5,238.37","5,238.37","5,238.37","5,238.37","","0.24%"
"12/03/2024","5,226.05","5,226.05","5,226.05","5,226.05","","0.46%"
"12/02/2024","5,201.94","5,201.94","5,201.94","5,201.94","","0.18%"
"11/28/2024","5,192.59","5,192.59","5,192.59","5,192.59","","-0.10%"
"11/27/2024","5,197.94","5,197.94","5,197.94","5,197.94","","1.07%"
"11/26/2024","5,143.13","5,143.13","5,143.13","5,143.13","","0.14%"
"11/25/2024","5,136.13","5,136.13","5,136.13","5,136.13","","-1.18%"
"11/21/2024","5,197.58","5,197.58","5,197.58","5,197.58","","-0.91%"
"11/20/2024","5,245.26","5,245.26","5,245.26","5,245.26","","0.05%"
"11/19/2024","5,242.66","5,242.66","5,242.66","5,242.66","","-1.08%"
"11/18/2024","5,300.07","5,300.07","5,300.07","5,300.07","","-1.03%"
"11/14/2024","5,355.33","5,355.33","5,355.33","5,355.33","","0.74%"
"11/13/2024","5,316.02","5,316.02","5,316.02","5,316.02","","0.33%"
"11/12/2024","5,298.37","5,298.37","5,298.37","5,298.37","","-0.66%"
"11/11/2024","5,333.42","5,333.42","5,333.42","5,333.42","","0.32%"
"11/07/2024","5,316.33","5,316.33","5,316.33","5,316.33","","-0.58%"
"11/06/2024","5,347.08","5,347.08","5,347.08","5,347.08","","-0.33%"
"11/05/2024","5,365.02","5,365.02","5,365.02","5,365.02","","2.14%"
"11/04/2024","5,252.50","5,252.50","5,252.50","5,252.50","","1.02%"
"10/31/2024","5,199.40","5,199.40","5,199.40","5,199.40","","0.67%"
"10/30/2024","5,164.84","5,164.84","5,164.84","5,164.84","","2.94%"
"10/29/2024","5,017.33","5,017.33","5,017.33","5,017.33","","2.43%"
"10/28/2024","4,898.53","4,898.53","4,898.53","4,898.53","","-4.22%"
"10/24/2024","5,114.60","5,114.60","5,114.60","5,114.60","","-1.07%"
"10/23/2024","5,169.79","5,169.79","5,169.79","5,169.79","","-1.37%"
"10/22/2024","5,241.77","5,241.77","5,241.77","5,241.77","","1.33%"
"10/21/2024","5,173.11","5,173.11","5,173.11","5,173.11","","-1.61%"
"10/17/2024","5,257.98","5,257.98","5,257.98","5,257.98","","-1.10%"
"10/16/2024","5,316.21","5,316.21","5,316.21","5,316.21","","-0.93%"
"10/15/2024","5,365.96","5,365.96","5,365.96","5,365.96","","-0.14%"
"10/14/2024","5,373.54","5,373.54","5,373.54","5,373.54","","-0.89%"
"10/09/2024","5,422.06","5,422.06","5,422.06","5,422.06","","1.86%"
"10/08/2024","5,323.22","5,323.22","5,323.22","5,323.22","","-0.22%"
"10/07/2024","5,335.06","5,335.06","5,335.06","5,335.06","","-2.33%"
"10/03/2024","5,462.58","5,462.58","5,462.58","5,462.58","","0.16%"
"10/02/2024","5,453.99","5,453.99","5,453.99","5,453.99","","-2.37%"
"10/01/2024","5,586.29","5,586.29","5,586.29","5,586.29","","-0.68%"
"09/30/2024","5,624.50","5,624.50","5,624.50","5,624.50","","-0.26%"
"09/26/2024","5,639.13","5,639.13","5,639.13","5,639.13","","-1.70%"
"09/25/2024","5,736.51","5,736.51","5,736.51","5,736.51","","-0.72%"
"09/24/2024","5,777.96","5,777.96","5,777.96","5,777.96","","0.31%"
"09/23/2024","5,760.39","5,760.39","5,760.39","5,760.39","","0.44%"
"09/19/2024","5,735.27","5,735.27","5,735.27","5,735.27","","0.72%"
"09/18/2024","5,694.14","5,694.14","5,694.14","5,694.14","","0.22%"
"09/17/2024","5,681.60","5,681.60","5,681.60","5,681.60","","-0.78%"
"09/12/2024","5,726.52","5,726.52","5,726.52","5,726.52","","0.22%"
"09/11/2024","5,713.96","5,713.96","5,713.96","5,713.96","","0.20%"
"09/10/2024","5,702.83","5,702.83","5,702.83","5,702.83","","1.30%"
"09/09/2024","5,629.54","5,629.54","5,629.54","5,629.54","","-1.73%"
"09/05/2024","5,728.65","5,728.65","5,728.65","5,728.65","","-0.18%"
"09/04/2024","5,739.07","5,739.07","5,739.07","5,739.07","","-0.82%"
"09/03/2024","5,786.52","5,786.52","5,786.52","5,786.52","","-0.30%"
"09/02/2024","5,803.71","5,803.71","5,803.71","5,803.71","","-0.01%"
"08/29/2024","5,804.42","5,804.42","5,804.42","5,804.42","","0.83%"
"08/28/2024","5,756.71","5,756.71","5,756.71","5,756.71","","1.25%"
"08/27/2024","5,685.78","5,685.78","5,685.78","5,685.78","","-0.26%"
"08/26/2024","5,700.59","5,700.59","5,700.59","5,700.59","","0.01%"
"08/22/2024","5,699.92","5,699.92","5,699.92","5,699.92","","1.66%"
"08/21/2024","5,606.96","5,606.96","5,606.96","5,606.96","","-1.90%"
"08/20/2024","5,715.36","5,715.36","5,715.36","5,715.36","","-1.04%"
"08/19/2024","5,775.49","5,775.49","5,775.49","5,775.49","","-2.17%"
"08/15/2024","5,903.84","5,903.84","5,903.84","5,903.84","","-0.82%"
"08/14/2024","5,952.77","5,952.77","5,952.77","5,952.77","","1.45%"
"08/13/2024","5,867.96","5,867.96","5,867.96","5,867.96","","-1.08%"
"08/12/2024","5,932.28","5,932.28","5,932.28","5,932.28","","0.13%"
"08/08/2024","5,924.81","5,924.81","5,924.81","5,924.81","","5.45%"
"08/07/2024","5,618.79","5,618.79","5,618.79","5,618.79","","3.55%"
"08/06/2024","5,426.42","5,426.42","5,426.42","5,426.42","","1.73%"
"08/01/2024","5,333.94","5,333.94","5,333.94","5,333.94","","1.01%"
"07/31/2024","5,280.47","5,280.47","5,280.47","5,280.47","","0.21%"
"07/30/2024","5,269.53","5,269.53","5,269.53","5,269.53","","-1.14%"
"07/29/2024","5,330.24","5,330.24","5,330.24","5,330.24","","-1.54%"
"07/25/2024","5,413.65","5,413.65","5,413.65","5,413.65","","1.17%"
"07/24/2024","5,350.83","5,350.83","5,350.83","5,350.83","","-1.76%"
"07/18/2024","5,446.50","5,446.50","5,446.50","5,446.50","","-0.67%"
"07/16/2024","5,483.14","5,483.14","5,483.14","5,483.14","","-0.03%"
"07/15/2024","5,484.97","5,484.97","5,484.97","5,484.97","","-0.40%"
"07/11/2024","5,506.78","5,506.78","5,506.78","5,506.78","","-1.11%"
"07/10/2024","5,568.45","5,568.45","5,568.45","5,568.45","","-0.47%"
"07/09/2024","5,594.65","5,594.65","5,594.65","5,594.65","","0.54%"
"07/08/2024","5,564.63","5,564.63","5,564.63","5,564.63","","1.22%"
"07/04/2024","5,497.56","5,497.56","5,497.56","5,497.56","","2.30%"
"07/03/2024","5,373.84","5,373.84","5,373.84","5,373.84","","0.63%"
"07/02/2024","5,340.19","5,340.19","5,340.19","5,340.19","","-0.28%"
"06/27/2024","5,355.41","5,355.41","5,355.41","5,355.41","","0.99%"
"06/26/2024","5,302.72","5,302.72","5,302.72","5,302.72","","1.16%"
"06/25/2024","5,241.84","5,241.84","5,241.84","5,241.84","","0.41%"
"06/24/2024","5,220.19","5,220.19","5,220.19","5,220.19","","-0.46%"
"06/20/2024","5,244.13","5,244.13","5,244.13","5,244.13","","1.60%"
"06/19/2024","5,161.38","5,161.38","5,161.38","5,161.38","","0.85%"
"06/13/2024","5,117.81","5,117.81","5,117.81","5,117.81","","0.68%"
"06/12/2024","5,083.20","5,083.20","5,083.20","5,083.20","","0.26%"
"06/11/2024","5,070.02","5,070.02","5,070.02","5,070.02","","-0.70%"
"06/10/2024","5,105.89","5,105.89","5,105.89","5,105.89","","-2.51%"
"06/06/2024","5,237.32","5,237.32","5,237.32","5,237.32","","0.25%"
"06/05/2024","5,224.37","5,224.37","5,224.37","5,224.37","","-0.44%"
"06/04/2024","5,247.53","5,247.53","5,247.53","5,247.53","","0.23%"
"06/03/2024","5,235.63","5,235.63","5,235.63","5,235.63","","-0.31%"
"05/30/2024","5,251.96","5,251.96","5,251.96","5,251.96","","0.45%"
"05/29/2024","5,228.53","5,228.53","5,228.53","5,228.53","","-0.95%"
"05/28/2024","5,278.88","5,278.88","5,278.88","5,278.88","","-0.60%"
"05/27/2024","5,310.52","5,310.52","5,310.52","5,310.52","","-0.04%"
"05/23/2024","5,312.40","5,312.40","5,312.40","5,312.40","","-1.09%"
"05/21/2024","5,371.10","5,371.10","5,371.10","5,371.10","","-0.42%"
"05/20/2024","5,393.65","5,393.65","5,393.65","5,393.65","","-2.24%"
"05/16/2024","5,517.42","5,517.42","5,517.42","5,517.42","","-0.18%"
"05/15/2024","5,527.40","5,527.40","5,527.40","5,527.40","","-1.04%"
"05/14/2024","5,585.62","5,585.62","5,585.62","5,585.62","","-1.43%"
"05/13/2024","5,666.76","5,666.76","5,666.76","5,666.76","","0.10%"
"05/09/2024","5,661.05","5,661.05","5,661.05","5,661.05","","-0.52%"
"05/08/2024","5,690.78","5,690.78","5,690.78","5,690.78","","-0.60%"
"05/07/2024","5,725.28","5,725.28","5,725.28","5,725.28","","-0.03%"
"05/06/2024","5,727.02","5,727.02","5,727.02","5,727.02","","1.98%"
"05/02/2024","5,615.65","5,615.65","5,615.65","5,615.65","","0.56%"
"04/30/2024","5,584.65","5,584.65","5,584.65","5,584.65","","0.27%"
"04/29/2024","5,569.69","5,569.69","5,569.69","5,569.69","","0.93%"
"04/25/2024","5,518.48","5,518.48","5,518.48","5,518.48","","-1.08%"
"04/24/2024","5,578.97","5,578.97","5,578.97","5,578.97","","-0.97%"
"04/23/2024","5,633.61","5,633.61","5,633.61","5,633.61","","-0.73%"
"04/22/2024","5,674.87","5,674.87","5,674.87","5,674.87","","-0.21%"
"04/18/2024","5,686.69","5,686.69","5,686.69","5,686.69","","-1.34%"
"04/17/2024","5,763.77","5,763.77","5,763.77","5,763.77","","-0.19%"
"04/16/2024","5,774.58","5,774.58","5,774.58","5,774.58","","-0.07%"
"04/15/2024","5,778.77","5,778.77","5,778.77","5,778.77","","-1.45%"
"04/09/2024","5,864.09","5,864.09","5,864.09","5,864.09","","0.07%"
"04/08/2024","5,860.23","5,860.23","5,860.23","5,860.23","","1.11%"
"04/04/2024","5,796.12","5,796.12","5,796.12","5,796.12","","0.35%"
"04/03/2024","5,776.08","5,776.08","5,776.08","5,776.08","","0.66%"
"04/02/2024","5,738.40","5,738.40","5,738.40","5,738.40","","-0.40%"
"04/01/2024","5,761.38","5,761.38","5,761.38","5,761.38","","-0.29%"
"03/28/2024","5,778.33","5,778.33","5,778.33","5,778.33","","0.27%"
"03/27/2024","5,762.68","5,762.68","5,762.68","5,762.68","","-1.23%"
"03/25/2024","5,834.39","5,834.39","5,834.39","5,834.39","","-1.81%"
"03/21/2024","5,941.66","5,941.66","5,941.66","5,941.66","","1.18%"
"03/20/2024","5,872.58","5,872.58","5,872.58","5,872.58","","1.01%"
"03/19/2024","5,814.10","5,814.10","5,814.10","5,814.10","","-1.43%"
"03/18/2024","5,898.24","5,898.24","5,898.24","5,898.24","","-1.17%"
"03/14/2024","5,968.04","5,968.04","5,968.04","5,968.04","","-0.10%"
"03/13/2024","5,974.11","5,974.11","5,974.11","5,974.11","","-0.55%"
"03/12/2024","6,006.88","6,006.88","6,006.88","6,006.88","","-0.85%"
"03/11/2024","6,058.39","6,058.39","6,058.39","6,058.39","","-0.89%"
"03/07/2024","6,112.76","6,112.76","6,112.76","6,112.76","","-0.87%"
"03/06/2024","6,166.14","6,166.14","6,166.14","6,166.14","","0.57%"
"03/05/2024","6,131.14","6,131.14","6,131.14","6,131.14","","-0.71%"
"03/04/2024","6,175.25","6,175.25","6,175.25","6,175.25","","-1.27%"
"02/29/2024","6,254.54","6,254.54","6,254.54","6,254.54","","-0.22%"
"02/28/2024","6,268.63","6,268.63","6,268.63","6,268.63","","-0.07%"
"02/27/2024","6,272.73","6,272.73","6,272.73","6,272.73","","-0.02%"
"02/22/2024","6,273.96","6,273.96","6,273.96","6,273.96","","0.29%"
"02/20/2024","6,256.13","6,256.13","6,256.13","6,256.13","","-0.05%"
"02/19/2024","6,258.98","6,258.98","6,258.98","6,258.98","","-1.22%"
"02/15/2024","6,336.25","6,336.25","6,336.25","6,336.25","","-0.55%"
"02/14/2024","6,371.54","6,371.54","6,371.54","6,371.54","","-0.36%"
"02/13/2024","6,394.82","6,394.82","6,394.82","6,394.82","","-0.47%"
"02/12/2024","6,424.93","6,424.93","6,424.93","6,424.93","","0.81%"
